"cong_dem.htm | Question 0"
"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3."
"Do you approve or disapprove of the job the Democrats in Congress are doing in office?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""3/25-27/13""",32,62,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""3/4-7/13""",31,62,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""12/4-6/12""",35,58,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""3/20-22/12""",34,59,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""11/8-10/11""",28,65,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""9/13-14/11""",30,63,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""8/2-4/11""",35,55,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""6/15-23/11""",30,60,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll
"=""4/10-14/11""",34,60,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"McClatchy-Marist Poll. March 29-31, 2016. N=1,066 registered voters nationwide. Margin of error ± 3.","""Do you approve or disapprove of the job the Democrats in Congress are doing in office?""",McClatchy-Marist Poll






"cong_dem.htm | Question 1"
"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6."
"Do you approve or disapprove of the way the Democrats in Congress are handling their job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""3/16-21/16""",32,62,6,1451,2,rv,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""2/10-15/16""",28,65,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""12/16-20/15""",28,65,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""11/23-30/15""",27,65,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""10/29 - 11/2/15""",26,70,4,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""9/17-21/15""",27,67,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""8/20-25/15""",27,66,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""7/23-28/15""",29,63,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""5/19-26/15""",30,61,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""4/16-21/15""",30,61,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""2/26 - 3/2/15""",28,62,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""11/18-23/14""",24,67,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""6/24-30/14""",29,63,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""3/26-31/14""",30,60,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""1/15-19/14""",27,66,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""1/4-7/14""",29,64,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""12/3-9/13""",27,67,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""11/6-11/13""",30,62,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""9/23-29/13""",32,60,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""7/28-31/13""",31,61,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""6/28 - 7/8/13""",29,62,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""5/22-28/13""",30,60,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""4/25-29/13""",31,60,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""3/26 - 4/1/13""",34,59,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""2/27 - 3/4/13""",32,60,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""1/30 - 2/4/13""",33,59,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""11/28 - 12/3/12""",37,54,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""7/1-8/12""",29,62,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""4/11-17/12""",27,63,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""2/14-20/12""",26,67,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""11/14-20/11""",24,69,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""10/25-31/11""",26,70,5,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""9/27 - 10/3/11""",24,71,5,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""8/16-27/11""",24,70,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""7/5-11/11""",28,64,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""5/31 - 6/6/11""",28,64,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""3/22-28/11""",31,58,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""2/21-28/11""",33,57,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""1/4-11/11""",33,58,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""11/8-15/10""",27,66,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""8/31 - 9/7/10""",30,60,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""7/13-19/10""",31,59,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""5/19-24/10""",34,57,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""2/2-8/10""",28,63,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""1/5-11/10""",32,59,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""12/15-20/09""",32,59,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""12/1-6/09""",33,56,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""11/9-16/09""",36,55,9,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""9/29 - 10/5/09""",33,56,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""7/27 - 8/3/09""",35,55,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""6/23-29/09""",38,50,12,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""5/26 - 6/1/09""",43,45,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""4/21-27/09""",43,46,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""3/24-30/09""",40,49,11,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 
"=""2/25 - 3/2/09""",45,45,10,,,,approval,http://www.pollingreport.com/cong_dem.htm,"Quinnipiac University . March 16-21, 2016. N=1,451 registered voters nationwide. Margin of error ± 2.6.","""Do you approve or disapprove of the way the Democrats in Congress are handling their job?""",Quinnipiac University 






"cong_dem.htm | Question 2"
"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  "
"Do you approve or disapprove of the way the Democrats in Congress are doing their job?"
date,approve,disapprove,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""10/15-18/15""",35,59,6,1001,3,a,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""3/26-29/15""",38,57,5,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""10/15-19/14""",30,67,3,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""9/4-7/14""",33,61,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""1/8-12/14""",34,60,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""12/12-15/13""",34,64,2,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""3/7-10/13""",34,62,4,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""1/10-13/13""",37,59,3,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""12/13-16/12""",39,56,5,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""3/7-10/12""",34,60,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""1/12-15/12""",33,62,5,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""12/15-18/11""",27,66,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""4/14-17/11""",36,60,4,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""9/30 - 10/3/10""",36,61,3,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""7/15-18/09""",47,48,5,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""4/21-24/09""",45,49,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""2/19-22/09""",50,44,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""7/10-13/08""",35,57,8,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""1/30 - 2/1/08""",39,54,7,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""12/6-9/07""",40,53,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
"=""10/29 - 11/1/07""",36,58,6,,,,approval,http://www.pollingreport.com/cong_dem.htm,"ABC News/Washington Post Poll. Oct. 15-18, 2015. N=1,001 adults nationwide. Margin of error ± 3.5.  ","""Do you approve or disapprove of the way the Democrats in Congress are doing their job?""",ABC News/Washington Post Poll
