"BushFav.htm | Question 0"
"Quinnipiac University. Feb. 10-15, 2016. N=1,342 registered voters nationwide. Margin of error ± 2.7."
"Is your opinion of George W. Bush favorable, unfavorable or haven't you heard enough about him?"
date,favorable,unfavorable,haven't heard enough,refused,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""2/10-15/16""",47,47,3,3,1342,2,rv,favorability,http://www.pollingreport.com/BushFav.htm,"Quinnipiac University. Feb. 10-15, 2016. N=1,342 registered voters nationwide. Margin of error ± 2.7.","""Is your opinion of George W. Bush favorable, unfavorable or haven't you heard enough about him?""",Quinnipiac University






"BushFav.htm | Question 1"
"Bloomberg Politics Poll conducted by Selzer & Company. Nov. 15-17, 2015. N=1,002 adults nationwide. Margin of error ± 3.1."
"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. ... George W. Bush, former president of the United States."
date,favorable,unfavorable,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""11/15-17/15""",45,50,5,1002,3,a,favorability,http://www.pollingreport.com/BushFav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. Nov. 15-17, 2015. N=1,002 adults nationwide. Margin of error ± 3.1.","""Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. ... George W. Bush, former president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""4/6-8/15""",46,46,8,,,,favorability,http://www.pollingreport.com/BushFav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. Nov. 15-17, 2015. N=1,002 adults nationwide. Margin of error ± 3.1.","""Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. ... George W. Bush, former president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company






"BushFav.htm | Question 2"
"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3."
"We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009." 2011 & earlier: ". . . George W. Bush."
date,favorable,unfavorable,no opinion,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""5/29-31/15""",52,43,4,1025,3,a,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""5/29 - 6/1/14""",46,51,3,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""5/29-31/12""",43,54,3,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""9/23-25/11""",42,53,4,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""9/1-2/10""",43,53,4,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""1/22-24/10""",43,54,3,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""7/31 - 8/3/09""",34,62,4,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""5/14-17/09""",41,57,2,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""2/18-19/09""",33,63,4,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""1/12-15/09""",35,60,4,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""8/29-31/08""",38,61,1,,,rv,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""9/22-24/06""",46,52,1,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll
"=""4/21-23/06""",40,57,2,,,,favorability,http://www.pollingreport.com/BushFav.htm,"CNN/ORC Poll. May 29-31, 2015. N=1,025 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. George W. Bush, who was president from 2001 to 2009."" 2011 & earlier: "". . . George W. Bush.""",CNN/ORC Poll






"BushFav.htm | Question 3"
"CBS News/New York Times Poll . April 30-May 3, 2015. N=1,027 adults nationwide. Margin of error ± 3."
"Is your opinion of George W. Bush favorable, not favorable, undecided, or haven't you heard enough about George W. Bush yet to have an opinion?"
date,favorable,not favorable,undecided,haven't heard enough,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""7/03""",38,21,9,14,17,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""5/03""",41,22,9,10,17,1,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""1/03""",36,20,12,16,16,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/02""",38,24,14,12,12,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""10/02""",37,24,11,12,15,1,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""9/02""",38,25,14,11,12,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""7/02""",40,26,11,11,12,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""6/02""",43,27,11,10,9,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""4/02""",47,25,13,8,7,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""1/02""",53,26,10,7,4,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/01""",54,26,9,6,5,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""6/01""",30,23,16,15,15,1,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""4/01""",36,22,15,13,14,-,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""3/01""",38,24,14,12,11,1,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""1/01""",25,25,18,13,17,2,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/00""",23,25,16,13,22,1,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""11/00""",30,23,13,13,20,1,,,lv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""10/00""",25,28,16,13,17,1,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""9/00""",23,26,15,15,19,2,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""8/10-11/00""",28,23,17,14,17,1,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""8/3/00""",34,24,16,12,12,2,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""7/27-28/00""",24,28,14,14,18,2,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""6/14-18/00""",16,29,23,15,15,2,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""4/29 - 5/1/00""",17,29,22,13,16,3,,,rv,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""3/2-5/00""",18,26,23,15,15,3,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""1/25-26/00""",22,30,22,13,9,4,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/9-12/99""",19,31,21,16,10,3,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""10/23-25/99""",21,32,21,12,11,3,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""9/9-12/99""",18,32,22,12,10,6,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""7/24-26/99""",22,31,26,9,6,6,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""6/16-19/99""",23,27,25,9,8,8,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""4/17-19/99""",23,32,25,8,6,6,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""3/4-7/99""",25,26,28,5,5,11,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)
"=""12/3-6/98""",25,28,27,5,4,11,,,,thermometer,http://www.pollingreport.com/BushFav.htm,"NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R). May 5-7, 2011. N=800 adults nationwide. Margin of error ± 3.5.","""Now I'm going to read you the names of several public figures, and I'd like you to rate your feelings toward each one as either very positive, somewhat positive, neutral, somewhat negative, or very negative. If you don't know the name, please just say so. George W. Bush.""",NBC News Poll conducted by the polling organizations of Peter Hart (D) and Bill McInturff (R)






"BushFav.htm | Question 7"
"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  "
"Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?"
date,very favorable,mostly favorable,mostly unfavorable,very unfavorable,never heard of (vol.),can't rate (vol.)/refused,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""3/8-14/11""",12,31,27,27,-,4,1525,3,a,favorability,http://www.pollingreport.com/BushFav.htm,"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  ","""Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?""",Pew Research Center
"=""8/25 - 9/6/10""",10,27,24,34,-,6,,,,favorability,http://www.pollingreport.com/BushFav.htm,"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  ","""Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?""",Pew Research Center
"=""4/09""",9,26,27,33,-,5,,,,favorability,http://www.pollingreport.com/BushFav.htm,"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  ","""Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?""",Pew Research Center
"=""1/09""",9,28,25,35,0,3,,,,favorability,http://www.pollingreport.com/BushFav.htm,"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  ","""Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?""",Pew Research Center
"=""4/08""",9,22,23,42,-,4,,,,favorability,http://www.pollingreport.com/BushFav.htm,"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  ","""Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?""",Pew Research Center
"=""3/19-22/08""",8,26,24,37,0,5,,,,favorability,http://www.pollingreport.com/BushFav.htm,"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  ","""Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?""",Pew Research Center
"=""2/20-24/08""",10,25,21,39,0,5,,,,favorability,http://www.pollingreport.com/BushFav.htm,"Pew Research Center. March 8-14, 2011. N=1,525 adults nationwide. Margin of error ± 3.  ","""Now I'd like your views on some people. Would you say your overall opinion of George W. Bush is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?""",Pew Research Center
