"obama_fav.htm | Question 0"
"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1."
"... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States."
date,very favorable,mostly favorable,mostly unfavorable,very unfavorable,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""3/19-22/16""",30,26,15,26,2,1000,3,a,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""11/15-17/15""",19,29,20,29,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""9/18-21/15""",22,29,17,30,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""4/6-8/15""",20,32,17,28,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""12/3-5/14""",17,28,20,31,4,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""6/6-9/14""",18,26,18,34,4,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""3/7-10/14""",20,29,19,30,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""5/31 - 6/3/13""",25,28,14,30,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""2/15-18/13""",30,26,17,23,4,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""12/7-10/12""",31,24,14,28,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""9/21-24/12""",29,23,13,31,4,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""3/8-11/12""",23,29,15,30,3,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""3/4-7/11""",22,33,19,22,4,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""12/4-7/10""",21,31,20,24,4,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""12/3-7/09""",28,30,18,20,4,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company
"=""9/10-14/09""",32,29,16,20,3,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"Bloomberg Politics Poll conducted by Selzer & Company. March 19-22, 2016. N=1,000 adults nationwide. Margin of error ± 3.1.","""... For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so. Barack Obama, president of the United States.""",Bloomberg Politics Poll conducted by Selzer & Company






"obama_fav.htm | Question 1"
"Quinnipiac University . Feb. 10-15, 2016. N=1,342 registered voters nationwide. Margin of error ± 2.7."
"Is your opinion of Barack Obama favorable, unfavorable or haven't you heard enough about him?"
date,favorable,unfavorable,haven't heard enough,refused,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
date,favorable,unfavorable,never heard of,unsure,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
"=""12/17-21/15""",48,50,-,1,1018,3,a,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""9/4-8/15""",49,49,-,1,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""5/29-31/15""",49,49,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""3/13-15/15""",52,46,-,1,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""11/21-23/14""",48,51,-,1,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""5/29 - 6/1/14""",47,51,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""3/7-9/14""",49,49,-,1,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""11/16-18/12""",56,41,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""11/2-4/12""",52,46,-,1,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""9/28-30/12""",52,48,-,-,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""9/7-9/12""",57,42,-,1,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""8/31 - 9/3/12""",51,48,-,1,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""8/22-23/12""",52,47,-,1,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""8/7-8/12""",56,42,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""6/28 - 7/1/12""",55,44,-,1,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""5/29-31/12""",56,42,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""4/13-15/12""",56,42,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""3/24-25/12""",56,42,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""2/10-13/12""",53,45,-,1,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""1/11-12/12""",49,49,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""9/23-25/11""",53,45,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""1/14-16/11""",56,42,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""10/27-30/10""",48,48,-,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""4/9-11/10""",57,41,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""12/16-20/09""",58,40,-,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""10/16-18/09""",60,39,-,1,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""7/31 - 8/3/09""",64,34,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""4/23-26/09""",69,29,-,2,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""1/12-15/09""",78,17,1,4,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""12/1-2/08""",76,21,-,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""11/6-9/08""",75,22,-,3,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""10/30 - 11/1/08""",60,39,-,1,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""10/17-19/08""",62,35,-,3,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""10/3-5/08""",61,38,-,2,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""9/19-21/08""",61,36,-,2,,,lv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""9/5-7/08""",60,34,-,6,,,rv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""8/29-31/08""",64,33,-,2,,,rv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""8/23-24/08""",60,36,-,3,,,rv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""7/27-29/08""",63,33,-,4,,,rv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""6/26-29/08""",63,32,-,4,,,rv,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""4/28-30/08""",56,38,-,5,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""2/1-3/08""",58,31,2,8,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""1/9-10/08""",55,28,6,11,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""9/7-9/07""",49,27,10,13,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""6/22-24/07""",47,24,14,15,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""3/9-11/07""",44,21,19,16,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll
"=""11/3-5/06""",36,11,37,16,,,,favorability,http://www.pollingreport.com/obama_fav.htm,"CNN/ORC Poll. Dec. 17-21, 2015. N=1,018 adults nationwide. Margin of error ± 3.","""We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people -- or if you have never heard of them. Barack Obama."" 6/07 - 8/23-24/08: ""Illinois Senator Barack Obama""",CNN/ORC Poll






"obama_fav.htm | Question 3"
"Suffolk University/USA Today. Dec. 2-6, 2015. N=1,000 likely voters nationwide. Margin of error ± 3."
"I am going to read you a short list of individuals and for each, please tell me if your opinion of them is generally favorable or generally unfavorable. If you are undecided or if you have never heard of someone, just tell me that. First take Barack Obama. Is your opinion of Barack Obama generally favorable or generally unfavorable?"
date,favorable,unfavorable,undecided,sample_size,margin_of_error,subpopulation,question_type,url,original,question,pollster
